"ApkName","FieldName","OriginalText","TranslatedText",
"AccountAndSyncSettings.apk","sync_menu_sync_cancel","Cancel sync","Cancelar sincronização",
"AccountAndSyncSettings.apk","cant_sync_dialog_title","Cannot manually sync","Não é possível sincronizar manualmente",
"AccountAndSyncSettings.apk","preference_change_password_title","Change password","Alterar Senha",
"AccountAndSyncSettings.apk","sync_contacts","Contacts","Contactos",
"AccountAndSyncSettings.apk","header_data_and_synchronization","Data & synchronization","Dados e sincronização",
"AccountAndSyncSettings.apk","header_manage_default_accounts","Default accounts","Conta padrão",
"AccountAndSyncSettings.apk","sync_too_many_deletes","Delete limit exceeded","o limite foi excedido em excluir",
"AccountAndSyncSettings.apk","sync_really_delete","Delete the items.","Exclua os itens.",
"AccountAndSyncSettings.apk","disable_mitalk_dialog_title","Disable MiTalk sync","Desactivar sincronização",
"AccountAndSyncSettings.apk","background_data_dialog_message","Disabling background data extends battery life and lowers data use. Some applications may still use the background data connection.","Desabilitando fundo dados amplia a vida útil da bateria e reduz o uso de dados. Alguns programas podem ainda usar a conexão de dados em plano de fundo.",
"AccountAndSyncSettings.apk","sync_do_nothing","Do nothing for now.","Não faça nada por enquanto.",
"AccountAndSyncSettings.apk","really_remove_account_message","Do you really want to log off this account? Logging off will also delete all of its messages, contacts, and other data from the phone. \nProceed?","Realmente deseja remover esta conta? Removê-la também vai eliminar todas as suas mensagens, contactos e outros dados do telefone.Proceed?",
"AccountAndSyncSettings.apk","user_email","Email","Email",
"AccountAndSyncSettings.apk","user_email_format_error","E-mail address contains invalid characters","O formato do endereço de email está incorrecto",
"AccountAndSyncSettings.apk","user_email_description","E-mail address for login and account recovery","Email para login e recuperação da conta",
"AccountAndSyncSettings.apk","email_not_verified","E-mail unverified","O e-mail não foi verificado",
"AccountAndSyncSettings.apk","enable_mitalk_dialog_title","Enable MiTalk sync","Activar sincronização",
"AccountAndSyncSettings.apk","finish_button_label","Finish","Terminar",
"AccountAndSyncSettings.apk","header_general_sync_settings","General sync settings","Configurações de sincronização geral",
"AccountAndSyncSettings.apk","sync_gmail","Gmail","Gmail",
"AccountAndSyncSettings.apk","user_email_hint","Input your E-mail address here","insira o seu email aqui",
"AccountAndSyncSettings.apk","user_nickname_hint","Input your nickname here","Insira o seu nome de utilizador",
"AccountAndSyncSettings.apk","user_phone_hint","Input your phone number here","insira o seu número de telemóvel aqui",
"AccountAndSyncSettings.apk","logoff_account_label","Log off","Terminar sessão",
"AccountAndSyncSettings.apk","really_remove_account_title","Log off account","Eliminar conta",
"AccountAndSyncSettings.apk","header_manage_accounts","Manage accounts","Gerir contas",
"AccountAndSyncSettings.apk","user_mitalk_sync_title","MiTalk","Síncronização de MiTalk",
"AccountAndSyncSettings.apk","user_mitalk_sync_summary","MiTalk allows you to send messages, pictures and chat with friends","Usando a conta MiTalk da conta corrente ou o número de chat de voz,tem mensagens ilimitadas.",
"AccountAndSyncSettings.apk","user_detail","My Card","Meu Cartão",
"AccountAndSyncSettings.apk","network_error","Network connection error","Erro de conexão de rede",
"AccountAndSyncSettings.apk","user_nickname","Nickname","Utilizador",
"AccountAndSyncSettings.apk","nickname_exist","Nickname already exists","Nome de utilizador já em uso",
"AccountAndSyncSettings.apk","user_nickname_description","Nickname will be used for various Xiaomi services","Nome de Utilizador",
"AccountAndSyncSettings.apk","bind_dialog_button","OK","Saber",
"AccountAndSyncSettings.apk","user_phone","Phone","Número de telemóvel",
"AccountAndSyncSettings.apk","user_phone_format_error","Phone number contains invalid characters","O formato do número está incorrecto",
"AccountAndSyncSettings.apk","user_phone_description","Phone number for login and account recovery","Número de telemóvel para login e recuperação da conta",
"AccountAndSyncSettings.apk","provider_label","Push subscriptions","Carregar as assinaturas",
"AccountAndSyncSettings.apk","remove_account_label","Remove account","Eliminar conta",
"AccountAndSyncSettings.apk","xiaomi_remove_account_title","Remove Xiaomi account","Excluir conta MIUI",
"AccountAndSyncSettings.apk","xiaomi_remove_account_message","Removing this account will also delete Xiaomi service data, Market and MiTalk applications (Contacts, SMS and Call logs are retained), are you sure you want to remove?","Apagar esta conta também vai apagar dados do serviço, incluindo a aplicação de mercado, MiTalk, etc (contatos, SMS, histórico de chamadas, ainda estão retidos); e não pode usar todos os serviços online MIUI; Deseja ainda assim apagá-la?",
"AccountAndSyncSettings.apk","sending_bind_request","Request has been sent","Está a enviar uma requisição",
"AccountAndSyncSettings.apk","service_unavailable","Service currently unavailable","Serviço indisponível",
"AccountAndSyncSettings.apk","service_disabled","Service has been disabled","Serviço desactivado",
"AccountAndSyncSettings.apk","sync_item_title","Sync %s","Sincronização %s",
"AccountAndSyncSettings.apk","sync_error","Sync error","Erro de sincronização",
"AccountAndSyncSettings.apk","cant_sync_dialog_message","Sync for this item is currently disabled. To change your preference, temporarily turn on background data and automatic sync.","A sincronização para este item está atualmente desactivada. Para alterar sua preferência, desactivar temporariamente os dados de fundo e sincronização automática.",
"AccountAndSyncSettings.apk","sync_is_failing","Sync is currently experiencing problems. It will be back shortly.","Sincronização está com problemas. Estará de volta em breve.",
"AccountAndSyncSettings.apk","sync_disabled","Sync is OFF","Sincronização está desligada",
"AccountAndSyncSettings.apk","sync_enabled","Sync is ON","Sincronização está ligada",
"AccountAndSyncSettings.apk","sync_menu_sync_now","Sync now","Sincronizar agora",
"AccountAndSyncSettings.apk","sync_too_many_deletes_desc","There are %1$d deleted items for %2$s, account %3$s. What would you like to do?","Existem %1$d itens excluídos para %2$s, conta %3$s. O que gostaria de fazer?",
"AccountAndSyncSettings.apk","remove_account_failed","This account is required by some applications. You can only remove it by resetting the phone to factory defaults (which deletes all your personal data). You do that in the Settings application, under Privacy.","Esta conta é exigida por alguns programas.Só pode removê-la, redefinindo o telefone para padrões de fábrica (que exclui todos os seus dados pessoais). Para fazer isso no programa de configuração, em privacidade.",
"AccountAndSyncSettings.apk","sync_one_time_sync","Touch to sync now\n%1$s","Toque para sincronizar agora\n%1$s",
"AccountAndSyncSettings.apk","user_unbind","unbind","desassociar",
"AccountAndSyncSettings.apk","sync_undo_deletes","Undo the deletes.","Desfazer a exclusão.",
"AccountAndSyncSettings.apk","unknown","Unknown error occurred","Erro desconhecido",
"AccountAndSyncSettings.apk","registered_account","Username has been registered","O nome de utilizador foi registado",
"AccountAndSyncSettings.apk","user_nickname_button_verify","Verification","Verificação",
"AccountAndSyncSettings.apk","user_email_button_verify","Verification","verificação",
"AccountAndSyncSettings.apk","user_phone_button_verify","Verification","verificação",
"AccountAndSyncSettings.apk","bad_verification","Verification has failed","Verificação errada",
"AccountAndSyncSettings.apk","enable_mitalk_dialog_message","Will log in MiTalk with system account. If it is inconsistent with current MiTalk ID, your data will be cleared. Are you sure?","Deseja activar a sincronização dos dados do MiTalk?",
"AccountAndSyncSettings.apk","xiaomi_account","Xiaomi Account","Conta Millet",
"AccountAndSyncSettings.apk","terms_not_agreed","You must agree to the terms and conditions","Deve concordar com os termos MIUI",
"AccountAndSyncSettings.apk","disable_mitalk_dialog_message","You will not be able to chat with your MiTalk friends via Contacts, are you sure you want to close it? (You may change or cancel account in Settings of MiTalk)","Deixará de poder falar com os amigos do MiTalk, tem a certeza que quer parar a sincronização?",
"AccountAndSyncSettings.apk","bind_email_dialog_message","You will receive an E-mail confirmation with a verification code to validate your account","Receberá um e-mail para verificação, clique no link dentro do e-mail para confirmar a vinvulação.",
"AccountAndSyncSettings.apk","bind_phone_dialog_message","You will receive an SMS confirmation with a verification code to validate your account","O seu telefone receberá uma mensagem de texto para fazer a validação, por favor clique no link de confirmação dentro da mensagem.",
"AntiSpam.apk","act_mute_ms_summary","不响铃不振动，但依然在短信会话中","Não tocar ou vibrar mas disponível na lista",
"AntiSpam.apk","act_mute_call_summary","不响铃不振动，但依然在通话记录中","Não tocar ou vibrar mas disponível no registo de chamadas",
"AntiSpam.apk","act_ignore_call","不拦截","Ignorar(off)",
"AntiSpam.apk","act_action_accept_accept","不拦截","Ignorar (off)",
"AntiSpam.apk","act_ignore_ms","不拦截","Ignorar",
"AntiSpam.apk","fw_menu_pick_from_contact","从通话和联系人中选择...","Adicionar de Contactos",
"AntiSpam.apk","save_button","保存","Salvar",
"AntiSpam.apk","edit_blacklist","修改备注","Editar nota",
"AntiSpam.apk","edit_whitelist","修改备注","Editar nota",
"AntiSpam.apk","check_nothing","全不选","Limpar Todos",
"AntiSpam.apk","fw_all_day","全天拦截","Bloquear 24h",
"AntiSpam.apk","check_all","全选","Selecione todos",
"AntiSpam.apk","fw_add_keyword_existing","关键词: %s 已经存在","A palavra-chave: %s já existe",
"AntiSpam.apk","fw_menu_remove","删除","Excluir",
"AntiSpam.apk","context_ms","发短信","Enviar SMS / MMS",
"AntiSpam.apk","no","取消","Cancelar",
"AntiSpam.apk","cancel_button","取消","Cancelar",
"AntiSpam.apk","opt_accept_whitelist","只接收白名单里的人","Só Lista Branca",
"AntiSpam.apk","fw_in_whitelist","号码: %s 已经存在白名单中","Número: %s já existe na lista branca",
"AntiSpam.apk","fw_in_blacklist","号码: %s 已经存在黑名单中","Número:%s já existe na lista negra",
"AntiSpam.apk","opt_reject_blacklist_stranger_summary","同时拦截黑名单，接受白名单","Permitir lista branca enquanto bloqueia a lista negra.",
"AntiSpam.apk","fw_notes_hint","备注（可选）","Notas (opcional)",
"AntiSpam.apk","act_call","对于拦截的来电","Interceptar chamadas",
"AntiSpam.apk","act_ms","对于拦截的短信","Interceptar SMS",
"AntiSpam.apk","fw_import_ms","导入该联系人的所有短信","Importar todas as SMS",
"AntiSpam.apk","act_hangup_call","屏蔽并放入拦截记录","Rejeitar e registar",
"AntiSpam.apk","act_del_ms","屏蔽并放入拦截记录","Intercepção e firewall",
"AntiSpam.apk","act_action_reject_accept","屏蔽来电","Mostrar Chamadas",
"AntiSpam.apk","act_action_reject_reject","屏蔽来电和短信","Mostrar chamadas e mensagens de texto",
"AntiSpam.apk","act_action_reject_mute","屏蔽来电，静音短信","Mostrar Chamadas, silênciar mensagens",
"AntiSpam.apk","act_hangup_call_summary","屏蔽的来电不会出现在通话记录中","Ocultar chamada seleccionadas a partir do registo de chamadas",
"AntiSpam.apk","act_del_ms_summary","屏蔽的短信不会出现在短信会话中","Mensagens SMS mostradas não aparecerão na lista",
"AntiSpam.apk","act_action_accept_reject","屏蔽短信","Rejeitar SMS",
"AntiSpam.apk","fw_blocked","已保护您免于打扰","Registos de Bloqueio",
"AntiSpam.apk","member_firewall_log","已拦截: 电话%d, 信息%d","Bloqueado: Número %d, detalhes %d",
"AntiSpam.apk","show_firewall_notification","常驻图标","Ícone persistente",
"AntiSpam.apk","enable_firewall","开启拦截","Activar DND",
"AntiSpam.apk","emptylist_fwlog_call","当前没有来电拦截记录","No momento não há registro de chamadas bloqueadas.",
"AntiSpam.apk","emptylist_fwlog_ms","当前没有短信拦截记录","No momento não há registro de mensagens bloqueadas.",
"AntiSpam.apk","fw_restore_ms","恢复到手机短信","Voltar aos SMS",
"AntiSpam.apk","fw_menu_new_manual","手工添加","Adicionar manualmente",
"AntiSpam.apk","fw_whitelist_hint","把您最信赖的号码添加到这里。\n白名单中的来电和短信默认不拦截。","Adicionar números de confiança aqui.\nChamadas e mensagens de texto a partir desses números não serão bloqueadas.",
"AntiSpam.apk","fw_blacklist_hint","把您要拦截的号码添加到这里。\n黑名单中的来电和短信默认全部拦截。","Adicionar números na lista negra aqui.\nChamadas e mensagens de texto a partir destes números serão bloqueadas.",
"AntiSpam.apk","opt_reject_blacklist_stranger","拦截不在通信录里的人","Rejeitar Desconhecido",
"AntiSpam.apk","fw_action_settings","拦截后操作","Configurações de acção",
"AntiSpam.apk","fw_pattern_settings","拦截对象","Bloquear",
"AntiSpam.apk","opt_reject_all","拦截所有人","Rejeitar todas",
"AntiSpam.apk","firewall_action","拦截操作","Opções de firewall",
"AntiSpam.apk","fw_time_settings","拦截时间","Configurar tempo",
"AntiSpam.apk","firewall_settings_tab_title","拦截规则","Definições",
"AntiSpam.apk","firewall_log","拦截记录","Registo de bloqueios",
"AntiSpam.apk","show_notification","拦截通知","Ativar notificação",
"AntiSpam.apk","anti_stranger_title","拦截骚扰电话","Anti-Estranho",
"AntiSpam.apk","opt_reject_blacklist","拦截黑名单里的人","Lista negra",
"AntiSpam.apk","context_call","拨打电话","Chamada %s",
"AntiSpam.apk","fw_period","指定拦截时间","Definir tempo",
"AntiSpam.apk","context_new_contact","新建联系人","Novo contacto",
"AntiSpam.apk","fw_keyword_list","智能拦截关键词","Lista de palavra-chave spam",
"AntiSpam.apk","fw_blocked_count","替您新拦截了%d个来电%d个短信","para as suas novas d% chamadas bloqueadas %d mensagens",
"AntiSpam.apk","call_log_tab_title","来电","Chamadas",
"AntiSpam.apk","calllog","来电","Registo de Chamadas",
"AntiSpam.apk","fw_call_rejected","来电被拦截","Chamadas são bloqueadas",
"AntiSpam.apk","fw_call_muted","来电被静音","Chamadas são silenciadas",
"AntiSpam.apk","fw_keyword_filter_summary","根据关键词过滤陌生人短信","Com base na palavra-chave filtragem SMS",
"AntiSpam.apk","fw_import_whitelist","正在添加白名单","Adicionando à lista Branca",
"AntiSpam.apk","fw_import_blacklist","正在添加黑名单","Adicionando à Lista Negra",
"AntiSpam.apk","add_button","添加","Adicionar",
"AntiSpam.apk","context_add_contact","添加到已有联系人","Adicionado ao contato existente",
"AntiSpam.apk","fw_menu_new_whitelist_title","添加号码到白名单","Adicionar números à lista branca",
"AntiSpam.apk","add_whitelist","添加号码到白名单","Adicionar número à lista branca",
"AntiSpam.apk","fw_menu_new_blacklist_title","添加号码到黑名单","Adicionar números à lista negra",
"AntiSpam.apk","add_blacklist","添加号码到黑名单","Adicionar número à lista negra",
"AntiSpam.apk","fw_add_keyword","添加拦截关键词","Adicionar Palavras-chave",
"AntiSpam.apk","clear_all_mslog","清空信息拦截记录","Limpar mensagens bloqueadas",
"AntiSpam.apk","fw_clear_all_keyword","清空拦截关键词","Limpar todas as palavras-chave",
"AntiSpam.apk","clear_all_calllog","清空电话拦截记录","Limpar chamadas bloqueadas",
"AntiSpam.apk","fw_clear_whitelist","清空白名单","Limpar lista branca",
"AntiSpam.apk","fw_clear_blacklist","清空黑名单","Limpar lista negra",
"AntiSpam.apk","fw_call","电话拦截：%s (%d)","Intercepção de telefone: %s (%d)",
"AntiSpam.apk","fw_whitelist","白名单","Whitelist",
"AntiSpam.apk","mms_log_tab_title","短信","SMS",
"AntiSpam.apk","fw_ms","短信拦截：%s (%d)","Interceptação SMS: %s (%d)",
"AntiSpam.apk","fw_ms_imported","短信被导入","Importar Mensagens",
"AntiSpam.apk","fw_ms_rejected","短信被拦截","Mensagens são interceptadas",
"AntiSpam.apk","fw_ms_filtered","短信被过滤","Mensagens são filtradas",
"AntiSpam.apk","fw_ms_muted","短信被静音","Mensagens são silenciadas",
"AntiSpam.apk","confirm","确定","Confirmar",
"AntiSpam.apk","remove","移除","Remover",
"AntiSpam.apk","act_mute_call","简单静音","Sem som",
"AntiSpam.apk","act_mute_ms","简单静音","Simplesmente sem som",
"AntiSpam.apk","fw_end_time","结束时间","Hora de término",
"AntiSpam.apk","menu_edit","编辑","Editor",
"AntiSpam.apk","fw_edit_keyword","编辑拦截关键词","Editar lista de palavras-chave",
"AntiSpam.apk","fw_set_keyword","设置过滤关键词","Definir filtro",
"AntiSpam.apk","fw_start_time","起始时间","Hora de início",
"AntiSpam.apk","fw_add_list_title","输入电话号码","Digite o número de telefone",
"AntiSpam.apk","number_add_hint","输入电话号码","Digite o número (ex:00351960000000)",
"AntiSpam.apk","fw_keyword_filter","过滤垃圾短信","Filtrar Spam",
"AntiSpam.apk","fw_notification_settings","通知和其它","Notificações e outros",
"AntiSpam.apk","app_name","防打扰","DND",
"AntiSpam.apk","fw_no_effect","防打扰功能没有开启。是否继续？","O opção Anti-perturbar não está activada",
"AntiSpam.apk","firewall_settings","防打扰设置","Definições anti-perturbar",
"AntiSpam.apk","fw_on","防打扰运行中","Modo-DND Ativado",
"AntiSpam.apk","fw_keyword_list_hint","陌生人发给您的短信中出现下列词语就会被拦截。您可一次添加多个，用逗号分开。","Mensagens de estranhos com as seguintes palavras serão bloqueadas. Pode adicionar novas palavras a esta lista.",
"AntiSpam.apk","anti_stranger_summary","陌生人来电第一声响铃静音","Primeiro toque mudo na chamada de estranhos",
"AntiSpam.apk","act_action_mute_accept","静音来电","Silenciar chamadas",
"AntiSpam.apk","act_action_mute_mute","静音来电和短信","Silenciar chamadas e SMS",
"AntiSpam.apk","act_action_mute_reject","静音来电，屏蔽短信","Silenciar chamadas, mostrar SMS",
"AntiSpam.apk","act_action_accept_mute","静音短信","SMS sem som",
"AntiSpam.apk","fw_advanced_settings","高级拦截","Opções avançadas",
"AntiSpam.apk","fw_blacklist","黑名单","Blacklist",
"AntiSpam.apk","black_white_list_tab_title","黑白名单","Blacklist",
"ApplicationsProvider.apk","application_desc","Application","Programa",
"ApplicationsProvider.apk","search_label","Apps","Apps",
"ApplicationsProvider.apk","settings_description","Names of installed applications","Nomes dos programas instalados",
"ApplicationsProvider.apk","app_label","Search Applications Provider","Search Applications Provider",
"Backup.apk","restore_launcher_layout_hit","(Note: Restore launcher layout)","(Nota: Restaurar layout do laucnher)",
"Backup.apk","restore_telephony_hit","(Note: The recovery process will restart the Phone application)","(Nota: O processo de recuperação irá reiniciar as aplicações)",
"Backup.apk","restore_contacts_hit","(Note: You need to manually establish the original account before restoring Contacts)","(Nota: precisa restaurar manualmente os contactos estabelecidos antes que a conta original)",
"Backup.apk","batch_delete_backup_confirm","\n Are you sure you wish to delete the selected backup?","\nTem a certeza que pretende apagar o backup seleccionado?",
"Backup.apk","backup_recently","\u0020(Latest)","\u0020(Último)",
"Backup.apk","cloud_item_info_summary","\u0020(Local %1$s | Cloud %2$s)","(Local %1$s | Online %2$s)",
"Backup.apk","backup_items_app_tailer","\u0020App Data Files","\u0020Dados de Aplicações",
"Backup.apk","unit_byte","\u0020Bytes","\u0020Bytes",
"Backup.apk","unit_piece","\u0020Item(s)","\u0020Item(s)",
"Backup.apk","backup_items_sysdata_tailer","\u0020System Data Files","\u0020Dados de Sistema,\u0020",
"Backup.apk","auto_backup_interval_hint","%d days","%d dia(s)",
"Backup.apk","total_num","%d record(s) in total","%d registo(s) no total",
"Backup.apk","import_from_xiaomi_account_hint1","1. Start a phone with contacts\n\n2. Install MiTalk and log in.\n http://www.miliao.com\n\n3. Enter MiTalk settings and choose ”Back up contacts to Xiaomi account”","1. Inicie o telefone\n\n2. Instale o MiTalk e faça login.\n http://www.miliao.com\n\n3. Insira os dados do e escolha ”Fazer Backup dos contactos para a conta Xiaomi”",
"Backup.apk","auto_backup_interval_max","30 days","30 dias",
"Backup.apk","system_data_label-system_data_label-string-array-item7","Alarm settings","Configurações do alarme",
"Backup.apk","backup_dialog_content_type-backup_dialog_content_type-string-array-item1","All programs","Todas as Aplicações",
"Backup.apk","local_select_userapp","Applications","Aplicações",
"Backup.apk","auto_backup","Automatic Backup","Backup Automático",
"Backup.apk","auto_backup_setting_title","Automatic Backup Settings","Definições de Backup automático",
"Backup.apk","auto_backup_only_wifi","Automatically backup only when WLAN connected","Só usar Wi-Fi",
"Backup.apk","button_return","Back","Voltar",
"Backup.apk","task_running_dialog","Background backup and recovery is in progress, press OK to view it","Recuperação e backup estão em andamento em plano de fundo , para visualizar, pressione OK",
"Backup.apk","backup_progress","Backing up...","Está a ser feito backup dos seus dados...",
"Backup.apk","progress_backup_hint","Backing up...","A fazer Backup...",
"Backup.apk","app_name","Backup","Backup",
"Backup.apk","local_app_name","Backup","Backup",
"Backup.apk","button_backup","Backup","Backup",
"Backup.apk","cloud_backup","Backup","Backup",
"Backup.apk","backup_finished","Backup completed","Cópia de Segurança concluída",
"Backup.apk","task_backup_finished_local","Backup completed","Backup completo",
"Backup.apk","backup_error","Backup Error","Erro no Backup",
"Backup.apk","task_backup_failed","Backup failed","Backup falhou",
"Backup.apk","backup_failed","Backup failed, please try again","Backup falhou, tente novamente",
"Backup.apk","auto_backup_interval","Backup frequency (in days)","Frequência de backup (em dias)",
"Backup.apk","auto_backup_choose","Backup items","Backup Automático",
"Backup.apk","task_local_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Backup não foi concluído \n Clique em OK para cancelar este backup",
"Backup.apk","task_cloud_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Backup não foi concluído \n Clique em OK para cancelar a tarefa inacabada",
"Backup.apk","settings_summary","Backup phone and messaging settings","Fazer Backup do resgisto de chamadas e SMS",
"Backup.apk","backup_report","Backup report","Relatório de backup",
"Backup.apk","task_backup_succeed","Backup succeeded","Backup efectuado",
"Backup.apk","sc_bad_request","Bad request","Pedido Enválido",
"Backup.apk","system_package_label-system_package_label-string-array-item3","Browser","Navegador",
"Backup.apk","system_data_label-system_data_label-string-array-item1","Call log","Registo de chamadas",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item1","Call log","Registo de chamadas",
"Backup.apk","call_title","Call logs","Registo de Chamadas",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item0","Call logs","Registo de chamadas",
"Backup.apk","system_package_label-system_package_label-string-array-item4","Camera","Câmara",
"Backup.apk","button_cancel","Cancel","Cancel",
"Backup.apk","cancel","Cancel","Cancelar",
"Backup.apk","cancel_backup","Cancel Backup","Cancelar Backup",
"Backup.apk","cancel_restore","Cancel Restore","Cancelar restauro",
"Backup.apk","task_canceled_all_local","Cancel task","Cancelar terefa",
"Backup.apk","task_canceled","Cancelled","Cancelada",
"Backup.apk","task_backup_cancel_progress","Cancelling backup...","Isso é para parar e cair de volta...",
"Backup.apk","task_restore_cancel_progress","Cancelling...","Cancelando...",
"Backup.apk","guarded_mode_dialog_message","Cannot backup/restore in guarded mode","Não é possivél salvar/restaurar no modo de guarda",
"Backup.apk","auto_backup_choose_title","Choose backup items","Escolher nome do backup",
"Backup.apk","reverse_all","Clear all","Limpar Todos",
"Backup.apk","cloud_restore_guide","Click Start restoring to restore data\n You may also restore %s in Backup","Clique para começar a restaurar os dados\n Pode também restaurar %s no Backup",
"Backup.apk","cloud_home_title","Cloud","Backup Online",
"Backup.apk","cloud_app_name","Cloud Backup","Backup Online",
"Backup.apk","cloud_backup_window_title","Cloud Backup","Online",
"Backup.apk","cloud_restore_window_title","Cloud Recovery","Recuperação Online",
"Backup.apk","sc_service_unavailable","Cloud service unavailable","Serviço Could indisponível",
"Backup.apk","contact_title","Contacts","Contactos",
"Backup.apk","system_data_label-system_data_label-string-array-item0","Contacts","Contactos",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item0","Contacts","Contactos",
"Backup.apk","cloud_account_data-cloud_account_data-string-array-item0","Contacts","Contactos",
"Backup.apk","current_sim","Current SIM card","Cartão SIM",
"Backup.apk","system_data_label-system_data_label-string-array-item10","CurrentTheme","Tema Actual",
"Backup.apk","auto_backup_interval_min","Daily","1 dia",
"Backup.apk","app_type_desc-app_type_desc-string-array-item0","Data","(Dados)",
"Backup.apk","delete","Delete","Apagar",
"Backup.apk","delete_backup","Delete Backup","Apagar backup",
"Backup.apk","menu_patch_delete","Delete backup(s)","Apagar backup(s)",
"Backup.apk","backup_delete","Delete:","Apagar:",
"Backup.apk","delete_backup_process","Deleting backup(s), please wait...","Apagando Backup(s) ...",
"Backup.apk","system_data_label-system_data_label-string-array-item6","Desktop layout","Layout Desktop",
"Backup.apk","system_data_label-system_data_label-string-array-item9","DND","Anti-perturbar",
"Backup.apk","sc_unaccess_password_file","Don\'t store WLAN password details","Não armazenar detalhes de senha de acesso Wi-Fi",
"Backup.apk","auto_backup_open","Enable automatic backup","Backup automático",
"Backup.apk","task_failed","Failed","Falhou",
"Backup.apk","system_package_label-system_package_label-string-array-item5","File Explorer","Explorador",
"Backup.apk","button_finish","Finish","Terminar",
"Backup.apk","task_finished","Finished","Finalizada",
"Backup.apk","system_package_label-system_package_label-string-array-item0","Gallery","Galeria",
"Backup.apk","guarded_mode_dialog_title","Guarded mode","Modo de guarda",
"Backup.apk","sc_internal_server_error","Internal server error","Erro interno do servidor",
"Backup.apk","data_no_enough_space_warning","Internal storage has less than 30MB free, restore may fail, are you sure you want to proceed?","Necessita de 30M livres, a restauração pode falhar, se deseja continuar？",
"Backup.apk","sc_unauthorized","Invalid verification, please re-login","Certificação não é válida",
"Backup.apk","cloud_last_backup","Last backup:","Último Backup:",
"Backup.apk","local_home_title","Local backup","Backup Local",
"Backup.apk","local_backup_window_title","Local backup data","Local",
"Backup.apk","local_restore_window_title","Local Recovery","Recuperação local",
"Backup.apk","current_account","Logged in as: %s","Conta Actual: %s",
"Backup.apk","account_login","Login","Login",
"Backup.apk","miliao_account_login","Login MiTalk","Login MiTalk",
"Backup.apk","cloud_backup_hint","Login to securely store and restore your backups","Precisa estar logado para fazer backup e restaurar dados \n Suporte para backup automático, dos dados de segurança de protecção",
"Backup.apk","cloud_backup_login","Login using your Xiaomi account","Conta de Login MIUI",
"Backup.apk","system_data_label-system_data_label-string-array-item2","Messages","Mensagens",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item2","Messages","SMS",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item1","Messages","SMS",
"Backup.apk","sms_title","Messaging","Mensagens",
"Backup.apk","miliao_account_guide","MiTalk upgraded to Xiaomi account\n Enjoy all Xiaomi online services","MiTalk foi actualizado para uma conta Xiaomi\n Disfrute de todos os serviços Xiaomi online",
"Backup.apk","system_data_label-system_data_label-string-array-item3","Multimedia Messages","Mensagens Multimedia",
"Backup.apk","mms_title","Multimedia Messaging","Mensagens Multimedia",
