"ApkName","FieldName","OriginalText","TranslatedText",
"AntiSpam.apk","opt_accept_whitelist","只接收白名单里的人","Akceptuj białą listę",
"AntiSpam.apk","fw_in_whitelist","号码: %s 已经存在白名单中","Numer: %s już istnieje na białej liście",
"AntiSpam.apk","fw_in_blacklist","号码: %s 已经存在黑名单中","Numer: %s już istnieje na czarnej liście",
"AntiSpam.apk","opt_reject_blacklist_stranger_summary","同时拦截黑名单，接受白名单","Odrzuć czarną, akceptuj białą listę",
"AntiSpam.apk","fw_notes_hint","备注（可选）","Uwagi",
"AntiSpam.apk","act_call","对于拦截的来电","Opcje blokowania połączeń",
"AntiSpam.apk","act_ms","对于拦截的短信","Opcje blokowania wiadomości",
"AntiSpam.apk","fw_import_ms","导入该联系人的所有短信","Importuj wszystkie wiadomości kontaktów",
"AntiSpam.apk","act_del_ms","屏蔽并放入拦截记录","Odrzuć wiadomości",
"AntiSpam.apk","act_hangup_call","屏蔽并放入拦截记录","Odrzuć połączenia",
"AntiSpam.apk","act_action_reject_accept","屏蔽来电","Odrzuć połączenia",
"AntiSpam.apk","act_action_reject_reject","屏蔽来电和短信","Odrzuć połączenia i wiadomości",
"AntiSpam.apk","act_action_reject_mute","屏蔽来电，静音短信","Odrzuć połączenia, wycisz wiadomości",
"AntiSpam.apk","act_hangup_call_summary","屏蔽的来电不会出现在通话记录中","Blokowane polączenia nie pojawią się w rejestrze połączeń",
"AntiSpam.apk","act_del_ms_summary","屏蔽的短信不会出现在短信会话中","Blokowane wiadomości nie pojawią się w rejestrze otrzymanych wiadomości",
"AntiSpam.apk","act_action_accept_reject","屏蔽短信","Odrzuć wiadomości",
"AntiSpam.apk","fw_blocked","已保护您免于打扰","Blokowanie jest włączone",
"AntiSpam.apk","member_firewall_log","已拦截: 电话%d, 信息%d","Blokowanych: Połączeń: %d Wiadomości: %d",
"AntiSpam.apk","show_firewall_notification","常驻图标","Ikona powiadomień",
"AntiSpam.apk","enable_firewall","开启拦截","Filtrowanie połączeń",
"AntiSpam.apk","emptylist_fwlog_call","当前没有来电拦截记录","Połączenia będą filtrowane jeśli zapora firewall jest włączona",
"AntiSpam.apk","emptylist_fwlog_ms","当前没有短信拦截记录","Wiadomości SMS i MMS będą filtrowane jeśli zapora firewall jest włączona",
"AntiSpam.apk","fw_restore_ms","恢复到手机短信","Przywróć wiadomości",
"AntiSpam.apk","fw_menu_new_manual","手工添加","Dodaj numer",
"AntiSpam.apk","fw_whitelist_hint","把您最信赖的号码添加到这里。\n白名单中的来电和短信默认不拦截。","Numery z białej listy nie zostaną zablokowane przy połączeniach i wiadomościach",
"AntiSpam.apk","fw_blacklist_hint","把您要拦截的号码添加到这里。\n黑名单中的来电和短信默认全部拦截。","Numery z czarnej listy zostaną zablokowane przy połączeniach i wiadomościach",
"AntiSpam.apk","opt_reject_blacklist_stranger","拦截不在通信录里的人","Odrzuć spoza kontaktów",
"AntiSpam.apk","fw_action_settings","拦截后操作","Akcje blokowania",
"AntiSpam.apk","fw_pattern_settings","拦截对象","Sposób blokowania",
"AntiSpam.apk","opt_reject_all","拦截所有人","Odrzuć wszystko",
"AntiSpam.apk","firewall_action","拦截操作","Akcje blokowania",
"AntiSpam.apk","fw_time_settings","拦截时间","Godziny blokady",
"AntiSpam.apk","firewall_settings_tab_title","拦截规则","Ustawienia",
"AntiSpam.apk","firewall_log","拦截记录","Rejestr zapory",
"AntiSpam.apk","show_notification","拦截通知","Wszystkie powiadomienia",
"AntiSpam.apk","anti_stranger_title","拦截骚扰电话","Blokuj nieznane",
"AntiSpam.apk","opt_reject_blacklist","拦截黑名单里的人","Odrzuć z czarnej listy",
"AntiSpam.apk","context_call","拨打电话","Połącz",
"AntiSpam.apk","fw_period","指定拦截时间","Okres czasu",
"AntiSpam.apk","context_new_contact","新建联系人","Nowy kontakt",
"AntiSpam.apk","fw_keyword_list","智能拦截关键词","Lista słów kluczowych",
"AntiSpam.apk","fw_blocked_count","替您新拦截了%d个来电%d个短信","Blokowanych %d Połączeń %d SMS",
"AntiSpam.apk","calllog","来电","Rejestr połączeń",
"AntiSpam.apk","call_log_tab_title","来电","Połączenia",
"AntiSpam.apk","fw_call_rejected","来电被拦截","Połączenia zablokowane",
"AntiSpam.apk","fw_call_muted","来电被静音","Połączenia wyciszone",
"AntiSpam.apk","fw_keyword_filter_summary","根据关键词过滤陌生人短信","Filtrowanie wiadomości w oparciu o słowa kluczowe",
"AntiSpam.apk","fw_import_whitelist","正在添加白名单","Dodawanie białej listy...",
"AntiSpam.apk","fw_import_blacklist","正在添加黑名单","Dodawanie czarnej listy...",
"AntiSpam.apk","add_button","添加","Dodaj",
"AntiSpam.apk","context_add_contact","添加到已有联系人","Dodaj kontakt",
"AntiSpam.apk","add_whitelist","添加号码到白名单","Dodaj do białej listy",
"AntiSpam.apk","fw_menu_new_whitelist_title","添加号码到白名单","Dodaj do białej listy",
"AntiSpam.apk","add_blacklist","添加号码到黑名单","Czarna lista",
"AntiSpam.apk","fw_menu_new_blacklist_title","添加号码到黑名单","Dodaj do czarnej listy",
"AntiSpam.apk","fw_add_keyword","添加拦截关键词","Dodaj słowo kluczowe",
"AntiSpam.apk","clear_all_mslog","清空信息拦截记录","Wyczyść rejestr wiadomości",
"AntiSpam.apk","fw_clear_all_keyword","清空拦截关键词","Wyczyść wszystkie słowa kluczowe",
"AntiSpam.apk","clear_all_calllog","清空电话拦截记录","Wyczyść rejestr połączeń",
"AntiSpam.apk","fw_clear_whitelist","清空白名单","Wyczyść białą listę",
"AntiSpam.apk","fw_clear_blacklist","清空黑名单","Wyczyść czarną listę",
"AntiSpam.apk","fw_call","电话拦截：%s (%d)","Połączeń: %s (%d)",
"AntiSpam.apk","fw_whitelist","白名单","Biała lista",
"AntiSpam.apk","mms_log_tab_title","短信","Wiadomości",
"AntiSpam.apk","fw_ms","短信拦截：%s (%d)","Wiadomości: %s (%d)",
"AntiSpam.apk","fw_ms_imported","短信被导入","Wiadomości importowane",
"AntiSpam.apk","fw_ms_rejected","短信被拦截","Wiadomości zablokowane",
"AntiSpam.apk","fw_ms_filtered","短信被过滤","Filtruj SMS",
"AntiSpam.apk","fw_ms_muted","短信被静音","Wiadomości wyciszone",
"AntiSpam.apk","confirm","确定","Potwierdź",
"AntiSpam.apk","remove","移除","Usuń z blokowanej listy",
"AntiSpam.apk","act_mute_ms","简单静音","Wycisz wiadomości",
"AntiSpam.apk","act_mute_call","简单静音","Wycisz połączenia",
"AntiSpam.apk","fw_end_time","结束时间","Godzina końcowa",
"AntiSpam.apk","menu_edit","编辑","Edytuj",
"AntiSpam.apk","fw_edit_keyword","编辑拦截关键词","Edytuj słowo kluczowe",
"AntiSpam.apk","fw_set_keyword","设置过滤关键词","Słowa kluczowe",
"AntiSpam.apk","fw_start_time","起始时间","Godzina początkowa",
"AntiSpam.apk","number_add_hint","输入电话号码","Wpisz numer telefonu",
"AntiSpam.apk","fw_add_list_title","输入电话号码","Wprowadź numer telefonu",
"AntiSpam.apk","fw_keyword_filter","过滤垃圾短信","Filtrowanie wiadomości",
"AntiSpam.apk","fw_notification_settings","通知和其它","Ustawienia powiadomień",
"AntiSpam.apk","app_name","防打扰","Firewall",
"AntiSpam.apk","fw_no_effect","防打扰功能没有开启。是否继续？","Filtrowanie połączeń jest wyłączone. Należy włączyć funkcję. Kontynuować?",
"AntiSpam.apk","firewall_settings","防打扰设置","Ustawienia blokowania",
"AntiSpam.apk","fw_on","防打扰运行中","Filtrowanie włączone",
"AntiSpam.apk","fw_keyword_list_hint","陌生人发给您的短信中出现下列词语就会被拦截。您可一次添加多个，用逗号分开。","Wiadomości zawierające słowa kluczowe zostaną zablokowane",
"AntiSpam.apk","anti_stranger_summary","陌生人来电第一声响铃静音","Blokuj połączenia od osób spoza listy kontaktów",
"AntiSpam.apk","act_action_mute_accept","静音来电","Wycisz połączenia",
"AntiSpam.apk","act_action_mute_mute","静音来电和短信","Wycisz połączenia i wiadomości",
"AntiSpam.apk","act_action_mute_reject","静音来电，屏蔽短信","Wycisz polączenia, odrzuć wiadomości",
"AntiSpam.apk","act_action_accept_mute","静音短信","Wycisz wiadomości",
"AntiSpam.apk","fw_advanced_settings","高级拦截","Zaawansowane ustawienia",
"AntiSpam.apk","fw_blacklist","黑名单","Czarna lista",
"AntiSpam.apk","black_white_list_tab_title","黑白名单","Blokowanie",
"Backup.apk","restore_launcher_layout_hit","(Note: Restore launcher layout)","(Uwaga: Tylko ustawienia pulpitu",
"Backup.apk","restore_telephony_hit","(Note: The recovery process will restart the Phone application)","(Uwaga: Proces przywracania kopii zrestartuje aplikację Telefon",
"Backup.apk","restore_contacts_hit","(Note: You need to manually establish the original account before restoring Contacts)","(Uwaga: Należy ręcznie dokonać przywrócenia Kontaktów utworzonych przed utworzeniem ich na koncie)",
"Backup.apk","batch_delete_backup_confirm","\n Are you sure you wish to delete the selected backup?","Usunąć zaznaczone kopie?",
"Backup.apk","backup_recently","\u0020(Latest)","" (Ostatnie)"",
"Backup.apk","cloud_item_info_summary","\u0020(Local %1$s | Cloud %2$s)","" (Lokalnie %1$s | Chmura %2$s)"",
"Backup.apk","backup_items_app_tailer","\u0020App Data Files","" Aplikacje i Dane Aplikacji "",
"Backup.apk","unit_byte","\u0020Bytes","B",
"Backup.apk","unit_piece","\u0020Item(s)","" Szt."",
"Backup.apk","backup_items_sysdata_tailer","\u0020System Data Files","" Dane Systemowe "",
"Backup.apk","auto_backup_interval_hint","%d days","%d dni",
"Backup.apk","total_num","%d record(s) in total","%d rekordów",
"Backup.apk","import_from_xiaomi_account_hint1","1. Start a phone with contacts\n\n2. Install MiTalk and log in.\n http://www.miliao.com\n\n3. Enter MiTalk settings and choose ”Back up contacts to Xiaomi account”",""1. Uruchom telefon z kontaktami

2. Zainstaluj MiTalk i zaloguj się.
 http://www.miliao.com

3. Wejdź w ustawienia MiTalk i wybierz ”Kopia kontaktów na konto Xiaomi”"",
"Backup.apk","auto_backup_interval_max","30 days","30 dni",
"Backup.apk","system_data_label-system_data_label-string-array-item7","Alarm settings","Alarmy",
"Backup.apk","backup_dialog_content_type-backup_dialog_content_type-string-array-item1","All programs","Wszystkie aplikacje",
"Backup.apk","local_select_userapp","Applications","Aplikacje i Dane Aplikacji",
"Backup.apk","auto_backup","Automatic Backup","Kopia automatyczna",
"Backup.apk","auto_backup_setting_title","Automatic Backup Settings","Automatyczna kopia",
"Backup.apk","auto_backup_only_wifi","Automatically backup only when WLAN connected","Tylko gdy Wi-Fi jest aktywne",
"Backup.apk","button_return","Back","Cofnij",
"Backup.apk","task_running_dialog","Background backup and recovery is in progress, press OK to view it","Działanie kopii w tle, kliknij OK by wyświetlić postęp",
"Backup.apk","progress_backup_hint","Backing up...","Kopia danych...",
"Backup.apk","backup_progress","Backing up...","Tworzenie kopii zapasowej...",
"Backup.apk","cloud_backup","Backup","Chmura",
"Backup.apk","button_backup","Backup","Utwórz kopię",
"Backup.apk","local_app_name","Backup","Kopia MIUI",
"Backup.apk","app_name","Backup","Kopia MIUI",
"Backup.apk","task_backup_finished_local","Backup completed","Kopia udana",
"Backup.apk","backup_finished","Backup completed","Kopia utworzona",
"Backup.apk","backup_error","Backup Error","Błąd kopii",
"Backup.apk","task_backup_failed","Backup failed","Kopia nieudana",
"Backup.apk","backup_failed","Backup failed, please try again","Kopia nieudana. Spróbuj ponownie",
"Backup.apk","auto_backup_interval","Backup frequency (in days)","Częstość kopii (w dniach)",
"Backup.apk","auto_backup_choose","Backup items","Lista kopii",
"Backup.apk","task_cloud_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task",""Kopia w trakcie
Kliknij OK by anulować zadanie"",
"Backup.apk","task_local_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task",""Kopia w trakcie
Kliknij OK by anulować zadanie"",
"Backup.apk","settings_summary","Backup phone and messaging settings","(Podstawowe ustawienia telefonu, wiadomości itd.)",
"Backup.apk","backup_report","Backup report","Raport kopii",
"Backup.apk","task_backup_succeed","Backup succeeded","Kopia utworzona pomyślnie",
"Backup.apk","sc_bad_request","Bad request","Nieprawidłowe zapytanie",
"Backup.apk","system_package_label-system_package_label-string-array-item3","Browser","Przeglądarka",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item1","Call log","Rejestr połączeń",
"Backup.apk","system_data_label-system_data_label-string-array-item1","Call log","Rejestr połączeń",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item0","Call logs","Rejestr połączeń",
"Backup.apk","call_title","Call logs","Rejestr połączeń",
"Backup.apk","system_package_label-system_package_label-string-array-item4","Camera","Aparat",
"Backup.apk","cancel","Cancel","Anuluj",
"Backup.apk","button_cancel","Cancel","Anuluj",
"Backup.apk","cancel_backup","Cancel Backup","Anuluj kopię",
"Backup.apk","cancel_restore","Cancel Restore","Anuluj przywracanie",
"Backup.apk","task_canceled_all_local","Cancel task","Anuluj zadanie",
"Backup.apk","task_canceled","Cancelled","Anulowane zadania",
"Backup.apk","task_backup_cancel_progress","Cancelling backup...","Anulowanie kopii...",
"Backup.apk","task_restore_cancel_progress","Cancelling...","Anulowanie...",
"Backup.apk","guarded_mode_dialog_message","Cannot backup/restore in guarded mode","Nie można użyć kopii czy przywracania w trybie chronionym",
"Backup.apk","auto_backup_choose_title","Choose backup items","Automatyczna kopia aplikacji",
"Backup.apk","reverse_all","Clear all","Wyczyść wszystko",
"Backup.apk","cloud_restore_guide","Click Start restoring to restore data\n You may also restore %s in Backup",""Kliknij Start by rozpocząć przywracanie danych.
 Możesz też przywrócić %s z Kopii"",
"Backup.apk","cloud_home_title","Cloud","Kopia w Sieci",
"Backup.apk","cloud_backup_window_title","Cloud Backup","Kopia danych online",
"Backup.apk","cloud_app_name","Cloud Backup","Kopia online",
"Backup.apk","cloud_restore_window_title","Cloud Recovery","Przywracanie danych online",
"Backup.apk","sc_service_unavailable","Cloud service unavailable","Usługa w Chmurze jest niedostępna",
"Backup.apk","cloud_account_data-cloud_account_data-string-array-item0","Contacts","Kontakty",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item0","Contacts","Kontakty",
"Backup.apk","system_data_label-system_data_label-string-array-item0","Contacts","Kontakty",
"Backup.apk","contact_title","Contacts","Kontakty",
"Backup.apk","current_sim","Current SIM card","Karta SIM",
"Backup.apk","system_data_label-system_data_label-string-array-item10","CurrentTheme","Aktualny motyw",
"Backup.apk","auto_backup_interval_min","Daily","1 dzień",
"Backup.apk","app_type_desc-app_type_desc-string-array-item0","Data","(Dane)",
"Backup.apk","delete","Delete","Usuń",
"Backup.apk","delete_backup","Delete Backup","Usuń kopię",
"Backup.apk","menu_patch_delete","Delete backup(s)","Usuń kopie",
"Backup.apk","backup_delete","Delete:","Usuń kopię",
"Backup.apk","delete_backup_process","Deleting backup(s), please wait...","Usuwanie kopii, proszę czekać...",
"Backup.apk","system_data_label-system_data_label-string-array-item6","Desktop layout","Układ pulpitu",
"Backup.apk","system_data_label-system_data_label-string-array-item9","DND","Firewall",
"Backup.apk","sc_unaccess_password_file","Don\'t store WLAN password details","Nie zachowuj szczegółowych danych o hasłach Wi-Fi",
"Backup.apk","auto_backup_open","Enable automatic backup","Włącz automatyczną kopię",
"Backup.apk","task_failed","Failed","Nieudane zadania",
"Backup.apk","system_package_label-system_package_label-string-array-item5","File Explorer","Menadżer Plików",
"Backup.apk","button_finish","Finish","Gotowe",
"Backup.apk","task_finished","Finished","Wykonano",
"Backup.apk","system_package_label-system_package_label-string-array-item0","Gallery","Galeria",
"Backup.apk","guarded_mode_dialog_title","Guarded mode","Tryb chroniony",
"Backup.apk","sc_internal_server_error","Internal server error","Błąd wewnętrzny serwera",
"Backup.apk","data_no_enough_space_warning","Internal storage has less than 30MB free, restore may fail, are you sure you want to proceed?","Pozostało ok. 30Mb miejsca na karcie SD. Przywracanie może się nie udać. Kontynuować?",
"Backup.apk","sc_unauthorized","Invalid verification, please re-login","Certyfikat nieprawidłowy",
"Backup.apk","cloud_last_backup","Last backup:","Ostatnia kopia:",
"Backup.apk","local_home_title","Local backup","Kopia Lokalna",
"Backup.apk","local_backup_window_title","Local backup data","Kopia danych lokalnych",
"Backup.apk","local_restore_window_title","Local Recovery","Przywracanie danych lokalnych",
